9097	2265
1260	11652
609	20996
1630	19372
7785	819
6248	432
18136	8450
12328	6954
6323	14604
14323	22629
9011	5442
10806	8523
1530	13894
2984	17386
16416	1795
15026	4451
9461	13504
434	1828
10997	678
3165	21014
7063	18671
16017	7417
16513	11684
2345	281
1089	20455
2169	10104
11180	12129
3606	17140
8037	3874
11800	8495
6608	3728
6765	9856
16302	14594
328	13290
13959	499
3436	1759
9562	6286
18354	10623
16317	1222
4237	16970
15376	3788
6031	7217
15485	13410
15874	17940
6434	16877
12579	19875
12681	22494
2002	3190
6335	6925
17419	13837
7189	18940
17189	18891
17579	11450
7896	423
16260	20925
10069	18470
8752	10806
17016	19760
12541	11326
10985	3472
4566	11693
18292	13756
1877	20245
12637	715
17610	19825
13951	3816
1825	15811
9082	11035
8687	17118
6124	12851
15429	13206
17817	12198
4996	18025
3736	20009
4100	11843
13941	14591
8643	15069
14196	2394
17049	10507
14842	6614
2382	5120
17542	19523
17983	17097
11060	14235
9013	21620
12637	11323
12083	10055
11155	10640
13904	6073
11063	16852
10915	20114
2522	2883
13586	11727
2725	916
11072	20864
14443	11287
7976	3909
8070	13521
17185	9838
5357	11806
9847	22408
1940	15550
12618	20436
17287	5465
9883	3433
1203	19613
8255	19645
13498	18424
13119	20178
606	8771
17582	13480
11731	3029
16187	7418
5921	7835
2930	561
3620	6892
15047	5356
8257	19019
12553	16994
7393	14209
2906	13909
15681	20334
2409	21056
6136	13623
15498	12553
5404	1573
13810	13152
9297	18791
413	20140
1378	7016
18466	18242
2567	18112
6043	1386
7960	4035
3840	12184
76	18891
2697	3360
233	4047
11012	22572
16642	5746
17376	4417
1913	11870
3293	19809
17202	7974
12418	18727
16818	22343
8770	2908
17534	5824
14118	12801
17729	6565
8598	13796
12711	368
2505	5920
9467	1836
11323	16685
11398	13260
17449	12175
15985	14649
6848	8662
5892	1704
9132	3704
3741	16314
2511	10865
6180	18004
13849	17837
5936	11064
14479	4567
2328	21210
8168	9596
6714	3398
6848	18510
6801	13280
5431	18780
6886	21454
9653	5079
13675	4273
3681	347
7246	15141
11665	10097
9082	18900
9575	4856
4301	17919
3597	4569
5935	7743
12777	16427
11622	5616
10214	10869
8287	20192
2060	9400
17576	19701
6835	11054
15186	16526
4301	4375
5122	15811
947	10084
1314	6534
16143	21762
9028	1609
12320	10513
7457	381
17773	347
11031	16089
10596	4119
18388	20138
1350	15026
18212	18316
1126	21263
16103	13564
7268	16935
10177	11376
544	21881
13700	3500
16603	4450
1354	12835
1976	5124
8469	17786
14896	15046
5346	14334
7579	13837
14271	1138
3066	16563
1565	1916
17711	2952
10845	1222
14224	2955
2507	14661
5878	17698
7472	9464
16285	13544
11731	9570
5360	1246
11703	2759
12957	9958
11082	7378
13158	16928
7463	2954
10135	17834
4174	18490
18256	3544
8236	7396
8859	6362
2513	13182
6381	7836
10629	21803
13952	15335
17030	18618
7656	20569
1961	21056
6835	7995
11431	13348
15780	5709
14164	5067
3499	7407
11098	4040
1309	425
6490	3793
13080	22854
12081	13778
2197	4463
11223	14215
15807	14913
110	2405
16633	948
9186	10507
5564	4745
6324	19749
6071	19261
6247	20252
6207	527
9676	517
17962	7247
7993	9043
6860	19074
12507	995
14701	15475
14896	7519
10858	8014
7883	1522
2858	2861
4702	10097
10962	6434
1047	10303
15229	10561
8487	10521
11667	7836
8515	13755
18065	4281
10372	16292
10527	1190
13593	8091
5988	5780
13667	16233
6924	347
6180	14146
11623	3576
9165	4819
15029	205
6815	13450
17390	4469
9776	17403
10669	10339
10693	5254
10171	13589
11256	20628
11673	6794
17286	462
18071	1435
14221	11333
7933	7836
9986	2598
11729	3371
7101	8182
16164	21598
132	21414
7403	4736
8588	10507
15510	18600
10145	17843
12929	16542
8687	7281
15732	14701
412	16742
17651	7017
3094	21217
14697	9544
10044	10435
1511	16233
9132	70
604	20108
335	6200
6091	16912
15743	12696
4301	11812
15891	19920
10403	10507
6442	6174
18458	10339
13215	7485
13789	15963
17416	4027
10026	11392
8281	7743
7163	7836
18277	22237
7662	11258
12980	20446
13516	21803
5119	4108
9997	4095
13635	269
4121	13866
8415	6465
8632	277
4493	4754
13917	8914
15906	21666
12606	1505
9906	14010
7555	7863
7950	13589
1391	21378
13011	20262
2188	16915
6026	6098
1846	22704
13188	8011
1703	8964
15402	15616
3595	4299
7838	20726
13485	8131
12799	22817
17812	13380
9569	4974
4572	4027
17103	8329
13388	16561
270	19801
2817	14188
13284	13102
8539	7544
10909	8524
192	14960
7961	21778
10971	7375
16579	3966
16287	10082
9107	7685
17507	20816
12726	3092
2356	10518
11413	14609
2214	17235
8439	3463
12520	1477
11888	7794
18409	21056
16184	19860
11351	19860
1037	12781
13463	14713
8756	18823
15347	2146
10154	22697
10996	11804
11506	20187
7240	17129
3127	4660
5845	21620
16421	83
14896	21011
10300	2369
5744	22400
6947	17019
17036	22478
11991	4897
5460	7969
10899	7381
8868	9760
15625	11246
13629	11543
2122	1704
10556	6588
16404	3120
8038	6106
30	3015
12637	14508
3116	20168
9615	22295
15086	11496
7268	7678
9842	3503
5428	21135
12936	20142
18273	20568
3508	21215
7787	11238
11314	21428
11549	21890
3187	6747
619	11288
1555	10997
5936	756
2302	14693
4600	11030
7286	20880
10140	13535
3723	19127
11506	17001
12685	3015
5346	15017
13952	20176
8662	3446
1677	22636
5405	148
11758	13316
13791	16425
4853	8763
5088	20082
15976	4356
11045	1965
59	17192
11353	12809
10064	18203
7962	8603
15016	5238
2150	3721
10478	10305
13601	1649
7336	3654
10714	2233
2930	14971
1363	21350
17748	22788
7079	11764
13868	17638
6443	11421
4337	13733
15077	19749
2199	11633
1618	16038
8619	10268
14861	5294
14165	21386
10200	21835
15070	15541
12539	20772
16365	10537
14316	2707
4197	556
9182	14961
11063	16891
3504	22383
11684	14653
3076	12198
16784	11532
6388	16853
4735	1822
10070	18123
7831	5157
17117	21219
7356	924
17768	1631
555	15002
2991	4533
18157	7904
16264	12884
14405	21803
12414	3928
6964	22403
17337	17774
5773	16670
10547	9826
17329	14479
1876	6642
4008	5279
15625	15844
88	4964
3213	17698
5702	10509
8041	5906
6247	8478
2530	3435
8967	3940
4438	14106
16585	17214
4188	15226
9500	5830
8175	16258
13647	13220
14489	3618
10672	4951
18246	7054
15803	9305
2638	20259
4613	18853
145	58
6726	3810
10433	10324
4561	17678
627	14065
7721	14999
3946	1825
16213	5468
12840	19030
13961	14222
12904	17400
7529	9696
16981	10539
10011	14600
7393	7209
5174	16790
12692	10123
7070	4208
10945	20187
4706	13636
17417	1782
857	8147
12870	13303
11888	14224
7907	11264
472	8229
15882	15208
9615	6195
13892	4358
764	12933
4081	9833
13944	6776
14913	12949
10475	20344
4752	14995
7300	19645
691	3218
4450	13589
6028	1793
11670	16952
16143	115
467	18501
3329	4853
8635	6152
7715	12344
17391	13068
5965	6206
17225	22173
764	15508
1976	13782
483	4572
6793	16410
13570	9220
12334	6955
7417	10326
9997	17475
11174	6979
4379	17783
5308	8708
2259	19825
15204	13615
18311	4473
6275	3172
11729	19796
14496	7024
14614	21029
11127	11439
16518	3705
16051	18035
9042	5566
1243	4212
1407	13152
234	16581
9315	5079
3531	3334
16613	22545
15907	51
7189	2918
218	16343
4669	97
13433	16645
8255	9714
16907	6992
6111	12434
14339	5422
3327	20330
1367	20617
13065	2614
10921	7331
2150	19251
13790	3630
16184	9806
11560	2758
9717	21304
4751	14932
11347	4788
16172	11493
2402	17898
8097	4590
5253	22408
15266	1859
1270	7998
2575	8016
10274	11064
1259	16488
2622	3490
11169	11653
8405	22346
18361	15504
4822	22734
10767	17094
9710	16761
8958	789
9997	22101
8839	10361
505	21757
17035	802
17110	4573
3137	3015
10994	13386
7046	1562
314	223
950	3451
9812	22535
4420	17228
5987	7402
7731	17528
3511	9778
3338	20788
4852	10129
12460	22528
3238	20187
15759	7203
16064	17094
15376	17092
17533	892
6776	11282
175	15257
16657	1905
6452	13867
15177	10467
10547	3540
17823	14631
3590	8511
7174	10223
18440	9820
9222	4743
2175	13360
11142	2198
4197	1748
8974	3885
14296	14719
8261	13876
906	2968
6235	322
16945	16876
11329	8683
12424	11333
3101	13564
3116	16429
2568	11432
9380	8671
1071	14494
18021	9820
1952	7016
13285	3106
6975	18123
17393	16531
606	4215
2546	20788
11072	130
6022	4932
4034	10112
2081	9980
7405	16637
4603	3656
2088	6448
7953	11704
10694	19645
12156	17293
7931	10743
2240	21081
7502	7762
189	14790
2787	3046
13716	5308
2416	12068
2727	6844
1096	11633
12139	20042
12799	9964
10152	9675
15301	17891
18271	13448
10872	4331
7304	9441
12912	1438
11069	13623
7930	5448
13833	3485
13024	8946
4204	9863
12478	19572
715	2601
14321	7077
2945	19274
14505	15716
1566	12346
2960	14539
14128	5519
1202	1853
4897	12993
2162	6255
11267	11725
6673	1285
9515	14266
7696	14838
11449	1943
1260	1099
12269	3015
13084	7519
9959	8485
3773	20993
6152	347
17810	4572
15181	18324
12637	10268
15196	20828
188	13968
8647	9357
338	13987
5061	19141
8799	16102
9702	12924
3017	2003
4788	11849
3115	11567
12393	7071
10713	6238
16301	21376
6159	2564
8348	10361
17363	18145
365	8375
14693	4061
18288	17535
13443	6987
16367	9746
17741	17202
12864	13272
16479	13902
13433	21056
18140	21935
9208	8091
14065	11308
14017	20445
9473	15068
9086	13622
7769	20843
17289	19888
16250	15365
2654	16907
9615	22620
3200	10420
6762	16761
10213	4504
11884	11522
6714	6766
12405	14804
2877	6745
2950	808
8321	13622
15026	11769
3630	20808
5136	18297
2080	15369
10117	11582
18370	16511
3561	8090
13984	17475
9855	15753
11457	20643
6161	4798
480	20823
3606	2912
1748	21395
13591	15732
4841	17538
13150	20083
13306	16225
8175	4236
1234	3569
15226	7697
13123	13615
11708	13505
2711	3904
14582	18397
11296	14518
6960	8056
10773	21125
8382	11705
11106	20344
11676	19153
18165	3662
3360	8719
16188	19766
7620	820
12882	2127
1526	9964
1592	13834
6955	1427
15917	20286
15661	19476
12328	22331
12118	18299
6848	2214
14164	4167
10440	14839
6154	850
13964	22033
9644	22527
3075	21183
9151	21215
16218	8971
14002	13076
15062	3638
15489	16569
6956	9725
17103	1023
8728	10510
8896	7049
17103	11523
5826	20449
2186	2968
6099	11728
12637	3938
17410	8282
17193	13238
