16688	558
11702	16110
2934	22528
15288	16994
10922	12567
11367	19833
1188	13303
16824	6052
3176	21056
6090	22732
5833	9357
8141	5698
9551	5599
5633	464
12471	4071
12034	10049
15980	18804
9593	1185
18273	3031
8348	19914
4695	5878
9839	17019
5148	10564
6483	11038
13312	16660
7083	11666
5442	10838
10421	10319
6446	16225
3836	12184
16653	14649
4144	13074
18193	6304
11019	5133
8450	8313
9483	765
11840	7313
8483	2737
4364	2009
1976	3891
964	17817
2286	14649
160	22273
5131	6963
8055	21348
16108	4609
14515	6786
8505	20445
3161	21690
13473	19626
6163	794
12527	21641
9615	14010
18472	19534
12267	9833
5999	8241
11729	13997
6837	8395
6997	13883
11636	22284
7958	10205
5538	15665
9278	414
2729	16782
7467	1591
3606	7084
18284	20834
5106	11811
5873	11856
8375	1686
6696	1246
18299	3062
2906	13860
17626	219
11530	12745
14693	5272
2541	6928
8823	1634
11442	4437
12938	19955
7277	1167
11498	13360
12519	3007
14130	9064
15278	8468
15414	20101
1896	13469
8316	6554
1882	5519
5613	11043
9777	16912
7252	22313
17810	17756
10675	4653
3129	1100
2915	19266
8463	4579
5868	405
14922	5279
11333	64
13202	7697
17367	7770
13701	17386
11396	3560
3766	11494
12584	6138
3978	22024
13299	820
3132	17638
13415	19781
4202	20072
7420	7089
13025	12740
17258	18727
6021	6302
7029	3407
267	13237
1547	7711
6424	6476
11555	21744
2703	8188
7729	3214
6532	6279
9089	17043
16212	20113
12938	20147
5821	8408
4392	8674
11054	429
13776	10793
7254	10292
5907	22535
4939	21545
3186	3031
7005	21767
14650	614
12957	1836
16910	7381
2058	5001
18156	1261
14102	11419
611	8131
16231	19796
15173	9547
6442	1698
747	22441
5211	11008
17740	16912
2959	16563
13533	18324
15379	2968
12799	363
14669	10239
1590	4119
11424	1401
1770	21665
5936	22138
17250	3656
7745	1255
2123	9759
10664	20059
15980	287
7958	19946
7706	20455
4497	15979
14449	11209
12672	9767
7665	6359
16656	7912
4994	10105
901	18367
10469	10838
16595	11333
3705	4451
13223	5045
12383	7299
3352	390
6592	4019
3330	17655
9939	12426
18385	20854
2143	6346
2188	20056
9329	15325
11581	5511
12713	6281
8575	11064
9615	4401
9472	21778
8448	11384
6206	4128
1681	15590
6154	13923
1524	8297
8006	4330
5577	15971
5972	18516
15790	3290
3517	13462
17712	3506
7100	1181
13579	11753
13324	11049
10371	16884
12241	5214
7312	17031
9942	19749
1719	2701
13717	5772
4258	5812
11667	12540
3925	157
8701	16647
1566	5811
6768	10885
3229	16645
5165	828
7630	14572
5813	22523
16927	1070
9919	11288
17286	10091
1919	6776
10449	7516
3452	15741
13081	18197
14306	8420
16491	9454
1840	12682
12395	17770
6617	10838
11157	18856
4666	12623
10785	5988
9510	7068
17126	10537
10915	18976
17471	2164
14031	6092
3677	11240
8291	14306
13904	7500
9165	19626
9725	7923
3971	440
3573	13316
16125	11203
12257	124
10406	1762
12018	16449
9533	14266
4213	16076
10438	5013
16049	19449
17654	19575
14814	12608
18178	15658
13966	17159
5133	16237
10192	14346
4	1895
13433	13832
13422	6195
15166	10507
241	22443
8622	3007
10339	43
