0	3453
1	19278
2	23065
2	27
3	4086
3	19774
3	19716
4	5855
4	2452
5	20527
5	1461
5	338
6	9534
6	12472
6	13366
6	23637
8	4605
8	3453
9	9824
9	5078
10	16470
10	1572
10	10698
10	23017
11	24340
12	17722
12	19425
12	14150
13	792
13	1293
13	20546
13	7566
13	22317
13	23118
14	23217
15	12467
15	5384
15	23118
16	18426
16	18913
16	20435
16	6856
16	11894
16	3243
17	21473
17	16470
18	6682
18	5855
19	6856
19	12132
22	23882
22	15650
23	320
24	27316
25	14960
25	9949
25	16412
26	14816
27	22329
28	19325
29	17351
29	4293
29	17885
29	9109
30	24603
30	4667
31	19776
31	4855
31	19314
31	5855
32	15650
32	21581
33	14863
34	1375
35	27676
36	2404
36	1473
37	26420
37	13366
40	25144
40	689
41	194
41	7189
41	23118
42	993
42	20896
43	20164
43	25253
43	11989
43	4922
43	8243
44	14281
45	7622
45	25939
46	16270
46	24749
47	576
49	26014
49	23935
51	17494
51	24411
51	9859
52	20800
52	14150
53	16368
54	13272
54	5036
54	13468
54	8213
55	8018
55	8097
56	7865
56	20154
56	5036
56	20428
56	8418
57	15587
58	11107
58	18378
58	24678
58	2246
60	18433
60	4561
60	23017
61	27283
62	21575
63	16654
63	10056
63	26539
63	12839
63	6531
63	25244
63	18852
63	24036
63	13791
63	25750
63	6882
63	8686
64	23741
64	3426
66	9068
66	12706
67	4293
67	23118
67	2719
68	24603
68	18531
68	4561
68	194
69	8224
70	5285
71	8018
71	2155
71	12692
71	17873
71	4546
71	5758
71	17494
72	26891
72	11678
73	18148
73	19073
73	17216
74	22381
74	8615
75	10904
76	14835
76	295
76	9981
76	6854
76	3510
77	5384
77	25488
77	27145
78	17988
78	14816
79	13366
79	3963
79	6682
79	7114
79	17925
79	15732
79	25939
79	7189
79	4605
79	25971
80	21932
80	16954
80	10907
80	13344
82	11037
82	14454
82	4213
82	15662
82	19588
83	19501
83	8151
83	17909
83	2517
83	2660
83	26806
83	23919
83	25750
83	5276
83	18185
84	15650
84	19316
85	16832
85	6682
85	6626
86	10312
86	3673
86	12549
86	7189
88	20526
88	7464
88	12436
89	19757
90	1186
91	19097
91	12859
92	17011
92	8615
92	3392
92	23741
92	16410
92	4487
92	22963
92	8783
92	26974
92	3790
95	13372
95	27472
96	16470
96	23217
98	26420
98	5855
98	23299
98	11808
100	23299
101	26983
101	21547
101	3510
102	9981
102	5758
102	22107
102	25253
102	1181
103	25810
103	21575
103	2155
104	14054
104	24603
105	18172
106	3510
