2250	2401
15580	2423
4173	719
5307	3331
8439	17542
8286	4079
2398	21456
7779	22735
7258	14485
15274	19408
6381	10112
885	6315
10282	15366
6587	14935
346	15001
3018	17326
15379	7593
9440	16087
1824	21701
3018	7003
8483	425
2767	200
16979	5519
2345	11702
10099	4091
5004	1174
186	4158
17729	10187
10523	2322
5618	13756
4665	7836
3404	13462
3200	21365
12676	12124
4188	5957
6617	20344
12871	696
6532	11185
4843	14539
4733	21315
13282	6476
13217	20636
2819	13353
18370	9609
11901	9250
14823	5746
13966	17139
13878	13150
11308	10184
6787	4548
2410	22606
5829	7326
4996	14713
1526	17024
16680	12801
18233	8971
1216	6493
8089	5093
12811	17188
606	10663
8824	9547
8296	22107
3893	16685
16500	18274
11248	7833
611	8595
9338	2518
1061	17774
3962	22459
16281	13796
10436	13595
6196	6249
10371	11374
15059	18255
18067	5656
4177	5460
11261	9570
1119	17013
14705	481
9151	11493
16039	22277
8520	10609
14812	14069
722	1201
14165	7723
14810	14498
18144	16685
13068	16070
6276	1432
13984	11673
10180	12344
3971	7068
17859	11472
15029	6620
15147	9537
573	10385
11388	8016
12724	8667
613	22332
5538	19198
11215	6569
16596	4016
1805	20586
8774	2336
6761	8091
16606	6516
13609	11457
10016	4921
17080	919
7189	7347
59	6622
8505	16863
13073	10004
7490	3728
16684	9394
3876	22535
5434	2362
12799	18206
16277	9501
9082	1250
10845	8467
4062	21213
10550	6990
1783	4253
4409	5720
4123	5079
7734	12020
1966	18091
14132	517
5241	11063
15945	21290
8385	626
11523	17021
17428	14699
2837	13710
5663	13916
9953	8574
7525	17193
4466	8184
940	21324
17173	8183
9781	16766
8029	3982
11062	21690
1528	2466
6137	14935
4338	10078
9997	14343
13161	11062
15202	16580
3845	1778
6459	759
14384	6947
18376	3967
8058	719
11445	11174
7393	14209
4698	293
13646	20425
220	20681
14160	20344
4695	151
1491	9872
1304	6706
14697	536
14423	7300
6862	17310
5408	5291
11527	1739
410	3705
1744	802
1158	6118
1636	14104
12772	21746
9043	16471
10750	21852
13526	7683
9593	11365
15278	1932
13105	1739
16451	810
9011	8570
17204	13272
3294	8307
5165	11431
4083	6077
3603	3523
16611	11345
6568	22737
9165	3743
9919	6258
12705	18504
14121	280
13691	9898
1798	9792
8618	13462
3259	11547
2569	9376
5764	20455
10799	20607
11241	8061
2872	21556
3352	11725
7212	3981
17715	7176
7740	20455
930	10005
2236	4688
8348	22340
6655	669
1737	11419
13771	16722
493	14357
6869	13665
837	6017
18099	6249
4561	20894
15371	1187
15179	6235
11420	740
4206	6481
8359	19266
14024	10618
3018	16728
9591	8778
2293	692
3777	14371
1362	17901
2638	3826
14599	21449
13965	11054
14483	15069
12956	17386
15578	13462
6898	14542
9282	9931
18141	19766
14934	22408
8261	1578
4909	4887
930	6194
10472	12249
3814	7863
14447	5616
11588	16038
11902	11442
8635	12623
15255	19343
16655	3883
5934	12054
596	685
18060	21280
14890	21065
15448	17442
9876	11713
14405	22164
17008	11582
3503	3954
3141	13335
8358	218
16108	4547
12236	11920
4270	499
5626	3997
16164	21731
10448	12184
349	19546
1712	20707
4398	16094
12572	13615
10190	19626
466	16120
13338	302
11955	2194
18061	18964
16950	390
6239	15020
7742	20922
4064	16024
10720	73
15292	3782
12427	3903
17060	289
2516	4696
12484	22572
2575	11281
15044	4083
6350	1332
16160	22095
16339	3412
16308	17859
16380	726
12824	7261
1798	6254
11836	10330
6180	19309
18033	18006
15487	8183
16404	17781
4589	5620
13517	3977
10179	6933
295	3393
1339	3041
12921	5258
13250	3845
123	10482
15850	10357
12771	14395
16804	17132
14806	1877
5961	17233
10346	7038
140	7301
12637	10543
11502	4067
18027	11812
2610	12523
1825	19562
12488	3732
8957	13538
7386	16880
18364	508
7188	13076
4065	15347
3455	11678
6185	17549
5282	1363
5770	17357
3018	19741
3145	16660
3033	9376
3679	8511
12709	22577
8065	14085
6195	5511
12412	4683
14856	2499
9176	11721
10489	12896
15357	14887
18161	16630
6558	4670
9914	20083
6964	17192
6312	17737
10045	14548
13582	19215
16495	910
9258	12475
17393	16531
482	22187
292	10623
5634	11431
3723	9898
6128	6582
12637	97
5813	505
17589	18534
3996	392
16731	15815
2511	10865
3129	21905
17486	22225
16421	6928
2122	22770
12817	18671
5672	1349
18118	8115
4000	53
13038	1174
2289	10082
9991	4074
12090	15567
18398	6012
8110	4451
15131	13624
7982	14604
17972	21875
1499	21339
13954	22178
14092	3502
5613	14457
9831	16403
2406	21484
476	13259
2884	15226
15438	20948
1701	2952
517	8478
18416	18376
17568	2628
3771	14839
16886	202
3364	9335
14405	13730
14348	2976
17797	2228
14883	22856
7189	13385
3730	4178
8957	11106
9905	5749
18404	2883
12381	7836
3252	1138
16184	19955
11676	4754
14348	10810
16417	14383
16649	2968
3316	21885
11827	2955
16777	12740
3	22616
13654	427
11832	3364
2727	5621
16686	10585
1566	19519
15828	7578
2139	18444
2109	217
3637	20112
985	2785
14649	5593
2724	8403
7696	4548
15381	7958
9761	22558
8038	4278
7112	978
15131	10902
15016	845
4301	15116
10374	267
1790	10516
11225	3788
10257	3823
6685	16049
12595	22526
4244	14716
5337	20333
14592	14348
7714	21865
6032	15494
7221	13931
16319	7836
1749	13151
9416	3963
3447	9166
14665	12499
16813	5181
14072	10571
13345	16233
13993	7353
13649	5268
6964	17531
17806	22735
17444	18621
7189	13433
4603	4736
15234	124
10098	12661
4301	20681
2684	4488
5146	10744
13404	7870
5408	2113
8053	641
5164	527
14394	5108
802	17233
17323	17005
16494	4648
16448	4906
9756	6533
11729	17314
13408	10507
358	20732
7448	5955
17862	18892
13029	11474
16856	12553
10201	14634
3651	796
2240	11107
661	11684
14000	15896
9082	21248
1498	7679
60	14569
13655	11693
15811	13050
9086	20151
12377	3134
6431	16827
8897	17145
1360	12338
2748	6212
17201	11739
9271	5012
728	16663
8279	9708
546	12439
10352	16281
14418	12068
9140	5123
2211	585
111	8125
6499	14079
17160	11446
10424	8356
10741	708
11043	19695
7146	16845
15570	17898
5029	6992
10545	13807
3043	3575
8764	682
11758	10077
15317	7355
629	2968
12563	14266
12948	13077
661	14834
8432	16280
15637	12540
11410	10623
7939	20488
13753	14872
9692	3473
13426	6061
11664	1601
5347	10551
8320	9652
12081	10286
11366	21779
17103	14398
5404	2577
13959	6371
6536	18891
12499	7537
295	7204
4986	15496
6569	2755
17401	11941
9670	182
2792	19990
16041	15699
14650	3899
13945	18530
5825	8928
15322	19920
15394	15097
14861	7642
8261	16965
2353	3007
7749	17055
10051	18876
9829	2469
3539	7593
7393	5001
8065	4774
15108	12458
877	6947
16148	3893
5145	3996
3606	8720
12396	11405
13405	2780
15877	13170
17148	13350
2426	22436
12504	11106
3259	11376
10988	21077
583	19969
9998	18299
17489	21632
6111	13612
11588	681
5253	22408
2638	20408
3911	11976
1181	17297
1593	16082
17120	13610
7787	1285
13284	15024
1686	17918
981	5401
313	615
5929	21137
2066	1262
14780	405
4852	13656
11343	43
664	1285
4441	3698
16578	7642
6928	672
16871	16347
5854	17787
1183	10785
15585	9135
5544	1654
14922	13431
1515	13736
11121	5648
5962	11764
7194	18833
876	3991
15982	12006
10050	3007
8373	5012
5220	6757
17975	1785
12650	13714
